 61 6048.440000 5.746E-25 0.000E+00.05990.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6048.460000 3.895E-25 0.000E+00.05990.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6048.555560 2.082E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6048.971000 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6049.067200 2.094E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6049.469700 4.337E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6049.568160 2.341E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6049.641610 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6049.664210 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6049.773550 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6049.883210 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6050.053000 5.193E-25 0.000E+00.04750.065  950.15390.63-.012100                   0 0 0 0 1A1                  13A1  1     335332584848 7 1 7     0.0    0.0
 61 6050.064330 6.418E-25 0.000E+00.04750.065  950.15390.63-.012100                   0 0 0 0 1A1                  13A1  1     335332584848 7 1 7     0.0    0.0
 61 6050.184000 5.158E-25 0.000E+00.06440.078  219.94130.85-.012100                   0 0 0 0 1A1                   6F1  1     3333325848481110 7     0.0    0.0
 61 6050.482170 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6050.653470 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6050.827620 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6050.858000 4.156E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6051.232970 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6051.283780 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6051.318700 1.065E-24 0.000E+00.06310.076  293.17870.85-.012100                   0 0 0 0 1A1                   7F1  2     3333325848481110 7     0.0    0.0
 61 6051.418780 1.539E-24 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6051.441000 4.636E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6051.590350 3.708E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6051.617910 3.684E-24 2.359E-03.06270.077  219.94520.70-.012100                   0 0 0 0 1A1    7A2 79         6A1  1     335332584848 7 1 7    75.0   65.0
 61 6051.644290 5.235E-25 0.000E+00.06130.075  376.73040.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6051.677340 3.021E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6051.925930 2.141E-24 0.000E+00.04750.065  950.15390.63-.012100                   0 0 0 0 1A1                  13A1  1     335332584848 7 1 7     0.0    0.0
 61 6051.981710 2.709E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6052.005900 3.508E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6052.053920 1.653E-24 1.764E-03.06270.077  219.94130.70-.012100                   0 0 0 0 1A1    7F2225         6F1  1     335332584848 7 1 7    45.0   39.0
 61 6052.267000 1.263E-24 1.348E-03.06270.077  219.93680.70-.012100                   0 0 0 0 1A1    7F1230         6F2  2     335332584848 7 1 7    45.0   39.0
 61 6052.583000 3.718E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6052.603000 2.531E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6053.078350 1.462E-24 0.000E+00.05950.075  376.73040.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.194000 2.000E-25 0.000E+00.06570.079  104.77600.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6053.199000 2.000E-25 0.000E+00.06570.079  104.78000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6053.258000 3.276E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6053.357030 3.971E-25 3.304E-04.06430.078  104.77470.72-.012100                   0 0 0 0 1A1    5F2164         4F1  1     335332584848 7 1 7    33.0   27.0
 61 6053.381000 1.054E-24 5.261E-04.06430.078  104.77280.72-.012100                   0 0 0 0 1A1    5A2 58         4A1  1     335332584848 7 1 7    55.0   45.0
 61 6053.461070 8.970E-25 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.555000 2.838E-25 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.597000 6.550E-25 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.617610 9.864E-25 0.000E+00.05880.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.740980 3.001E-25 3.052E-04.06530.078  104.77470.72-.012100                   0 0 0 0 1A1    4F2145         4F1  1     335332584848 7 1 7    27.0   27.0
 61 6053.773360 6.105E-25 7.523E-04.06270.077  219.94130.70-.012100                   0 0 0 0 1A1    6F2209         6F1  1     335332584848 7 1 7    39.0   39.0
 61 6053.818590 1.672E-24 1.783E-03.06350.079   62.87680.73-.012100                   0 0 0 0 1A1    3F1115         3F2  1     335332584848 7 1 7    21.0   21.0
 61 6053.829000 2.136E-24 0.000E+00.06220.076  293.15420.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.856670 1.156E-24 0.000E+00.05880.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6053.913770 1.473E-24 1.815E-03.06310.077  219.93680.70-.012100                   0 0 0 0 1A1    6F1201         6F2  2     335332584848 7 1 7    39.0   39.0
 61 6053.930550 1.414E-24 1.438E-03.06430.078  104.78000.72-.012100                   0 0 0 0 1A1    4F1139         4F2  1     335332584848 7 1 7    27.0   27.0
 61 6053.938390 1.118E-24 1.800E-03.06400.077  157.13720.72-.012100                   0 0 0 0 1A1    5E 115         5E   1     335332584848 7 1 7    22.0   22.0
 61 6053.947500 1.776E-24 1.625E-03.06300.076  293.15420.70-.012100                   0 0 0 0 1A1    7A1 75         7A2  1     335332584848 7 1 7    75.0   75.0
 61 6054.155000 3.119E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6054.218020 4.717E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6054.307000 3.502E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6054.432500 2.006E-23 3.871E-02.06380.081   10.48170.88-.010500                   0 0 0 0 1A1    1F2 45         1F1  1     335335584848 71212     9.0    9.0
 61 6054.465280 2.819E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6054.817710 2.781E-23 3.565E-02.06540.082   31.44240.88-.011400                   0 0 0 0 1A1    2F1 75         2F2  1     335335584848 71212    15.0   15.0
 61 6054.931450 2.400E-24 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6055.070350 1.983E-23 3.814E-02.06450.082   31.44210.86-.006100                   0 0 0 0 1A1    2E  55         2E   1     335333584848 71212    10.0   10.0
 61 6055.085030 4.969E-23 3.181E-02.06500.079   62.87820.71-.009300                   0 0 0 0 1A1    3A1 33         3A2  1     335334584848 71212    35.0   35.0
 61 6055.101000 6.464E-24 0.000E+00.06490.081   10.48170.68-.012100                   0 0 0 0 1A1    1E  31         1F1  1     333332584848 7 1 7     0.0    0.0
 61 6055.187840 2.730E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6055.309000 4.015E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6055.381000 4.689E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6055.454620 4.497E-25 5.545E-04.06270.077  219.94130.70-.012100                   0 0 0 0 1A1    6F2210         6F1  1     335332584848 7 1 7    39.0   39.0
 61 6055.476800 5.854E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6055.527734 2.998E-23 3.199E-02.06550.079   62.87680.90-.011700    0 2 1 0  F2    0 0 0 0 1A1    3F1            3F2  1     535335484848 71212    21.0   21.0
 61 6055.610000 6.122E-25 0.000E+00.06570.079  104.77470.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6055.615630 8.207E-25 1.025E-03.06530.078  104.77600.72-.012100                   0 0 0 0 1A1    5E 112         4E   1     335332584848 7 1 7    22.0   18.0
 61 6055.660170 2.000E-25 0.000E+00.06570.079  104.77470.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6055.673620 1.918E-24 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6055.802000 3.177E-25 4.847E-04.05620.076  293.16460.70-.012100                   0 0 0 0 1A1    7F1242         7F2  2     335332584848 7 1 7    45.0   45.0
 61 6055.854450 8.930E-25 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6055.874930 6.571E-25 0.000E+00.06250.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6055.898910 3.089E-23 3.297E-02.06660.079   62.87581.03-.010400    0 2 1 0  F2    0 0 0 0 1A1    3F2109         3F1  1     435335484848 71212    21.0   21.0
 61 6055.929600 1.316E-24 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6055.964550 1.686E-24 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6056.002160 2.675E-23 2.722E-02.06500.078  104.78000.94-.010800                   0 0 0 0 1A1    4F1140         4F2  1     335335584848 71212    27.0   27.0
 61 6056.026460 1.346E-24 1.726E-03.06480.082   31.44240.70-.012100                   0 0 0 0 1A1    2F1 76         2F2  1     335332584848 7 1 7    15.0   15.0
 61 6056.125000 6.000E-25 9.155E-04.06160.076  293.17870.70-.012100                   0 0 0 0 1A1    7F2235         7F1  2     335332584848 7 1 7    45.0   45.0
 61 6056.302340 5.761E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6056.322990 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6056.390740 2.000E-25 0.000E+00.05990.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6056.430030 1.017E-24 0.000E+00.05990.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6056.465910 1.784E-23 2.724E-02.06390.078  104.77600.80-.012700                   0 0 0 0 1A1    4E  97         4E   1     335335584848 71212    18.0   18.0
 61 6056.641340 6.458E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6056.784300 4.959E-24 5.294E-03.06580.079   62.87580.73-.012100                   0 0 0 0 1A1    3F2110         3F1  1     335332584848 7 1 7    21.0   21.0
 61 6056.813377 2.414E-23 2.457E-02.06530.078  104.77470.72-.012100    0 2 1 0  F2    0 0 0 0 1A1    4F2            4F1  1     435332484848 7 1 7    27.0   27.0
 61 6056.840690 2.150E-23 2.310E-02.06510.077  157.13890.72-.012100                   0 0 0 0 1A1    5F2172         5F1  2     335332584848 7 1 7    33.0   33.0
 61 6056.915070 2.637E-24 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6057.079548 1.520E-21 7.596E-01.06250.078  104.77280.72-.012100    0 0 2 0  F2    0 0 0 0 1A1    5A2            4A1  1     435332484849 7 1 7    55.0   45.0
 61 6057.091900 8.244E-22 6.867E-01.06500.078  104.77470.72-.012100                   0 0 0 0 1A1    5F2167         4F1  1     333332584837 7 1 7    33.0   27.0
 61 6057.100400 6.631E-22 8.285E-01.06140.078  104.77600.72-.012100                   0 0 0 0 1A1    5E 113         4E   1     335332584849 7 1 7    22.0   18.0
 61 6057.126950 9.077E-22 7.561E-01.06300.078  104.78000.72-.012100                   0 0 0 0 1A1    5F1175         4F2  1     335332584848 7 1 7    33.0   27.0
 61 6057.231560 1.307E-23 2.106E-02.06040.077  157.13720.72-.012100                   0 0 0 0 1A1    5E 116         5E   1     335332584848 7 1 7    22.0   22.0
 61 6057.243000 1.937E-24 0.000E+00.06570.080   62.87680.85-.012100                   0 0 0 0 1A1                   3F2  1     3333325848481110 7     0.0    0.0
 61 6057.302080 5.415E-25 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6057.333380 1.643E-24 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6057.526210 5.934E-23 3.625E-02.06590.078  104.77280.72-.012100                   0 0 0 0 1A1    4A2 45         4A1  1     335332584848 7 1 7    45.0   45.0
 61 6057.532710 2.855E-23 2.114E-02.06110.077  219.94520.70-.012100                   0 0 0 0 1A1    6A2 67         6A1  1     335332584848 7 1 7    65.0   65.0
 61 6057.642990 1.845E-23 1.982E-02.06620.077  157.12790.90-.008400                   0 0 0 0 1A1    5F1180         5F2  1     335335584848 71212    33.0   33.0
 61 6057.675750 6.924E-25 0.000E+00.06350.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6057.745140 5.968E-24 6.077E-03.06450.078  104.77470.72-.012100                   0 0 0 0 1A1    4F2147         4F1  1     335332584848 7 1 7    27.0   27.0
 61 6057.808850 3.966E-25 4.039E-04.06530.078  104.78000.72-.012100                   0 0 0 0 1A1    4F1141         4F2  1     335332584848 7 1 7    27.0   27.0
 61 6057.880000 5.448E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6057.971318 1.418E-23 1.750E-02.06350.077  219.94130.84-.010800    0 2 1 0  F2    0 0 0 0 1A1    6F2211         6F1  1     435335484848 71212    39.0   39.0
 61 6058.107560 7.809E-25 0.000E+00.05990.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6058.146940 1.193E-24 0.000E+00.06150.076  293.16460.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6058.177000 5.769E-25 0.000E+00.05930.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6058.184910 1.126E-24 0.000E+00.06090.076  293.12660.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6058.326070 1.160E-23 1.432E-02.06410.077  219.93680.70-.012100                   0 0 0 0 1A1    6F1202         6F2  2     335332584848 7 1 7    39.0   39.0
 61 6058.347860 1.782E-24 2.199E-03.06410.077  219.91510.70-.012100                   0 0 0 0 1A1    6F1202         6F2  1     335332584848 7 1 7    39.0   39.0
 61 6058.512780 4.226E-24 4.304E-03.06450.078  104.77470.72-.012100                   0 0 0 0 1A1    4F2148         4F1  1     335332584848 7 1 7    27.0   27.0
 61 6058.527720 3.797E-24 5.801E-03.06450.078  104.77600.72-.012100                   0 0 0 0 1A1    4E  98         4E   1     335332584848 7 1 7    18.0   18.0
 61 6058.657843 2.163E-23 1.602E-02.06480.077  219.91980.70-.012100    0 2 1 0  F2    0 0 0 0 1A1    6A1 73            6A2     533332484848 7 1 7    65.0   65.0
 61 6058.759870 8.873E-24 1.355E-02.06180.076  293.17870.70-.012100                   0 0 0 0 1A1    7F2236         7F1  2     335332584848 7 1 7    45.0   45.0
 61 6058.789590 6.050E-25 0.000E+00.06620.079  157.13720.85-.012100                   0 0 0 0 1A1    5F2173         5F1  2     3333325848481110 7     0.0    0.0
 61 6058.810085 2.714E-23 2.917E-02.06620.077  157.12430.72-.012100    0 2 1 0  F2    0 0 0 0 1A1    5F2173         5F1  1     533332484848 7 1 7    33.0   33.0
 61 6058.897220 1.772E-24 2.857E-03.06400.077  157.13720.72-.012100                   0 0 0 0 1A1    5E 117         5E   1     335332584848 7 1 7    22.0   22.0
 61 6058.900200 2.125E-25 0.000E+00.06140.077  815.00000.85-.012100                                                            3353326050481210 7     0.0    0.0
 61 6058.947200 2.071E-24 2.226E-03.06170.077  157.12000.72-.012100                   0 0 0 0 1A1    5F1181         5F2  1     335332605048 7 1 7    33.0   33.0
 61 6059.101280 5.493E-24 0.000E+00.06250.076  293.17010.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6059.334790 2.761E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6059.397200 6.469E-24 9.880E-03.06180.076  293.16460.70-.012100                   0 0 0 0 1A1    7F1243         7F2  2     335332584848 7 1 7    45.0   45.0
 61 6059.434330 2.021E-24 3.086E-03.06180.076  293.12660.70-.012100                   0 0 0 0 1A1    7F1243         7F2  1     335332584848 7 1 7    45.0   45.0
 61 6059.751090 5.030E-24 1.018E-02.06000.074  376.82630.69-.012100                   0 0 0 0 1A1    8F1267         8F2  2     335332584848 7 1 7    51.0   51.0
 61 6059.834110 2.000E-25 0.000E+00.06000.077  815.00000.85-.012100                                                            3333325848421110 7     0.0    0.0
 61 6060.069000 6.521E-25 7.013E-04.05730.077  157.13890.72-.012100                   0 0 0 0 1A1    5F2174         5F1  2     335332584848 7 1 7    33.0   33.0
 61 6060.080000 3.300E-24 0.000E+00.06200.075  376.82130.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6060.085200 4.909E-24 5.279E-03.06400.077  157.12430.72-.012100                   0 0 0 0 1A1    5F2174         5F1  1     335332584848 7 1 7    33.0   33.0
 61 6060.128360 7.730E-24 8.313E-03.06400.077  157.12790.72-.012100                   0 0 0 0 1A1    5F1182         5F2  1     335332584848 7 1 7    33.0   33.0
 61 6060.162910 6.126E-25 0.000E+00.06140.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
 61 6060.204060 6.072E-24 7.498E-03.06310.077  219.93680.70-.012100                   0 0 0 0 1A1    6F1203         6F2  2     335332584848 7 1 7    39.0   39.0
 61 6060.226140 1.211E-23 1.495E-02.06450.077  219.91510.70-.012100                   0 0 0 0 1A1    6F1203         6F2  1     335332584848 7 1 7    39.0   39.0
 61 6060.269580 1.294E-23 2.397E-02.06460.077  219.91351.05-.016500                   0 0 0 0 1A1    6E 140         6E   1     335335584848 71212    26.0   26.0
 61 6060.318760 4.304E-24 5.314E-03.06310.077  219.91510.70-.012100                   0 0 0 0 1A1    6F1204         6F2  1     335332584848 7 1 7    39.0   39.0
 61 6060.328000 5.026E-24 1.017E-02.06000.074  376.80480.69-.012100                   0 0 0 0 1A1    8F2273         8F1  2     335332584848 7 1 7    51.0   51.0
 61 6060.348000 6.925E-25 0.000E+00.05460.077  815.00000.85-.012100                                                            3353325848481110 7     0.0    0.0
